	event_id	factlets_cluster_id	fact	context	label
2522	2020_12_29_1	factlets_cluster0	just schumer made motion , mcconnell said senate consider higher stimulus checks conjunction two trump complaints unrelated pandemic relief bill signed law : investigation alleged election fraud reworking law shields technology companies liability user content .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2523	2020_12_29_1	factlets_cluster0	kicking road leaves mcconnell another problem , sanders saying delay attempt override trump ’ veto separate defense bill week unless vote stimulus checks .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2524	2020_12_29_1	factlets_cluster0	although biden monday said supports $ 2,000 payments , unclear prioritize stimulus proposal congress jan. 20 inauguration congress fails pass .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2525	2020_12_29_1	factlets_cluster0	the house monday followed president trump ’ demand approved increase stimulus checks $ 2,000 americans , despite objections 130 house republicans voted spending bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2526	2020_12_29_1	factlets_cluster0	on bipartisan vote 275 134 , house lawmakers agreed increase payments $ 600 current coronavirus relief package mr. trump signed sunday night .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2527	2020_12_29_1	factlets_cluster0	senate majority leader mitch mcconnell blocked democrats ’ attempt tuesday triple covid-19 relief checks $ 2,000 , moved link increase — backing president trump — repeal liability protections big tech , leading democrats delay action major defense bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2528	2020_12_29_1	factlets_cluster0	mr. mcconnell stopped proposal senate democratic leader charles e. schumer vote quickly increasing relief checks $ 600 , despite mr. trump ’ warning senate must boost payments “ unless republicans death wish “ .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2529	2020_12_29_1	factlets_cluster0	senate majority leader mitch mcconnell ( r-ky. ) tuesday punted house-passed bill increase coronavirus relief payments $ 2,000 despite mounting bipartisan support checks , including president donald trump .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2530	2020_12_29_1	factlets_cluster0	the democratic-controlled house monday passed bill triple relief payments $ 600 bill trump signed $ 2,000 , dozens republicans voting favor .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2531	2020_12_29_1	factlets_cluster0	moments later , senate minority leader chuck schumer ( d-n.y. ) sought unanimous consent senate take $ 2,000 payments bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2532	2020_12_29_1	factlets_cluster0	sanders monday said would filibuster senate vote override trump ’ veto national defense authorization act , scheduled wednesday , pressure mcconnell bring $ 2,000 payments bill vote .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2533	2020_12_29_1	factlets_cluster0	on tuesday , sanders called mcconnell hold vote $ 2,000 checks bill immediately wednesday ’ scheduled ndaa veto override vote , republican leader rejected request .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2534	2020_12_29_1	factlets_cluster0	washington , d. c. - the u.s. house representatives monday voted override soon-to-be-former president donald trump ’ veto defense spending bill agreed measure sought would boost size upcoming coronavirus relief stimulus checks $ 600 $ 2,000 per eligible household member .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2535	2020_12_29_1	factlets_cluster0	almost legislative body ’ democratic members teamed 44 republicans 275 134 vote increase size stimulus checks approved broad coronavirus relief package trump signed sunday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2536	2020_12_29_1	factlets_cluster0	after signing stimulus check increase , house voted 322 87 override trump ’ wednesday veto bipartisan $ 740 billion defense spending bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2537	2020_12_29_1	factlets_cluster0	senate democratic leader chuck schumer said ’ seek unanimous consent tuesday pass bill approved wide margin house , would increase payments $ 600 pandemic relief legislation trump signed sunday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2538	2020_12_29_1	factlets_cluster0	in statement accompanied signing broader legislation , trump said senate agreed begin process voting $ 2,000 checks along measure reform unrelated liability protections technology companies investigation alleged voter fraud .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2539	2020_12_29_1	factlets_cluster0	the gop leader filed new legislation late tuesday linking president 's demand bigger checks two trump priorities — repealing protections tech companies like facebook twitter president complained unfair conservatives well establishment bipartisan commission review 2020 presidential election lost president-elect joe biden .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2540	2020_12_29_1	factlets_cluster0	senate majority leader mitch mcconnell tuesday blocked effort quickly pass measure increase direct stimulus payments $ 600 $ 2,000 , though legislation could voted later time date mcconnell chooses .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2541	2020_12_29_1	factlets_cluster0	senate minority leader chuck schumer , democrat new york , attempted pass change omnibus spending bill unanimous consent request senate floor , senator halt passage legislation way .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2542	2020_12_29_1	factlets_cluster0	vermont independent sen. bernie sanders said would move delay vote unless mcconnell brings $ 2,000 stimulus checks vote floor , continues push larger checks .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2543	2020_12_29_1	factlets_cluster0	senate majority leader mitch mcconnell blocked two separate attempts democratic senators pass bill would boost relief payments $ 600 $ 2,000 , house narrowly passed late monday night republican support .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2544	2020_12_29_1	factlets_cluster0	mcconnell , speaking senate floor tuesday , instead indicated senate would work responding concerns raised president donald trump signed $ 900 billion pandemic relief government funding bill sunday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2545	2020_12_29_1	factlets_cluster0	senate minority leader chuck schumer tuesday called unanimous consent boost direct payments $ 2,000 per qualifying american mcconnell objected request blocked .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2546	2020_12_29_1	factlets_cluster0	it remains unclear whether mcconnell allow vote senate increase stimulus checks , limited $ 600 person legislation signed sunday trump .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2547	2020_12_29_1	factlets_cluster0	mcconnell said tuesday senate would vote wednesday potentially override trump 's veto military spending bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2548	2020_12_29_1	factlets_cluster0	but independent vermont sen. bernie sanders threatened delay vote mcconnell n't allow vote covid-19 relief payments go forward .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2549	2020_12_29_1	factlets_cluster0	forty-four house republicans joined 231 democrats monday pass bill increasing payments $ 600 pandemic relief legislation trump signed sunday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2550	2020_12_29_1	factlets_cluster0	senate majority leader mitch mcconnell tuesday shot democratic bid answer president donald trump 's call increased direct coronavirus payments americans , measure 's ultimate fate gop-controlled chamber unclear .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2551	2020_12_29_1	factlets_cluster0	senate minority leader chuck schumer , d-n.y. , moved pass bill unanimous consent , meant would advance senator objected .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2552	2020_12_29_1	factlets_cluster0	he noted trump , voiced displeasure size direct checks covid-19 relief bill passed last week , called scrutiny 2020 election stripping liability protections major tech companies addition increased payments struggling americans .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2553	2020_12_29_1	factlets_cluster0	responding earlier tuesday mcconnell 's blocking payments increase schumer tried advance , trump tweeted , “ unless republicans death wish , also right thing , must approve $ 2000 payments asap .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2554	2020_12_29_1	factlets_cluster0	after schumer 's bid failed , sen. bernie sanders , i-vt. , said try force mcconnell 's hand delaying separate vote week override trump 's veto annual defense authorization bill — move potentially could keep perdue loeffler washington rather campaigning .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2555	2020_12_29_1	factlets_cluster0	washington — senate majority leader mitch mcconnell tuesday blocked attempt vote $ 2,000 stimulus checks approved house , resurrected higher payments new bill includes items president trump 's wish list : the creation commission study election fraud repeal section 230 , shields social media companies lawsuits .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2556	2020_12_29_1	factlets_cluster3	$ 600 is not enough !	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2557	2020_12_29_1	factlets_cluster4	also , get rid section 230 - don ’ let big tech steal country , ’ let democrats steal presidential election .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2558	2020_12_29_1	factlets_cluster7	they suffered enough china virus ! ! ! “	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2559	2020_12_29_1	factlets_cluster8	only 44 republicans joined 231 democrats monday pass bill increasing payments $ 2,000 .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2560	2020_12_29_1	factlets_cluster9	“ the house president agreement : must deliver $ 2,000 checks american families struggling holiday season “ , house speaker nancy pelosi said tweet , calling senate pass higher payments .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2561	2020_12_29_1	factlets_cluster10	the nonpartisan committee responsible budget estimates bigger payments would raise disposable income first quarter much 25 % pre-pandemic levels .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2562	2020_12_29_1	factlets_cluster11	the legislation would produce additional 1.5 % gdp output , growth would occur 2021 , according marc goldwein , economist co-authored crfb projections .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2563	2020_12_29_1	factlets_cluster12	but many republicans opposed stimulus payments larger $ 600 existing law , part concerns price tag .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2564	2020_12_29_1	factlets_cluster16	let clear : if senator mcconnell ’ agree vote provide working people country $ 2,000 direct payment , congress going home new year ’ eve .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2565	2020_12_29_1	factlets_cluster17	let ’ job “ .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2566	2020_12_29_1	factlets_cluster18	mcconnell blocks democrats ' bid quick approval $ 2,000 stimulus checks	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
